issf_core_id,geographic_scope_type,year,selected_theme_issue_id,theme_issue_value_id,theme_issue_id,theme_issue_category,country,region
633,Local,2013,3312,117,181,Ecological,Chile,Latin America & The Caribbean
633,Local,2013,3313,121,181,Ecological,Chile,Latin America & The Caribbean
633,Local,2013,3314,146,181,Ecological,Chile,Latin America & The Caribbean
633,Local,2013,3315,123,182,Social/Cultural,Chile,Latin America & The Caribbean
633,Local,2013,3316,128,182,Social/Cultural,Chile,Latin America & The Caribbean
633,Local,2013,3317,147,182,Social/Cultural,Chile,Latin America & The Caribbean
633,Local,2013,3318,135,183,Governance,Chile,Latin America & The Caribbean
633,Local,2013,3319,141,183,Governance,Chile,Latin America & The Caribbean
634,Sub-national,2009,3320,117,181,Ecological,Chile,Latin America & The Caribbean
634,Sub-national,2009,3321,146,181,Ecological,Chile,Latin America & The Caribbean
634,Sub-national,2009,3322,123,182,Social/Cultural,Chile,Latin America & The Caribbean
634,Sub-national,2009,3323,128,182,Social/Cultural,Chile,Latin America & The Caribbean
634,Sub-national,2009,3324,128,182,Social/Cultural,Chile,Latin America & The Caribbean
634,Sub-national,2009,3325,147,182,Social/Cultural,Chile,Latin America & The Caribbean
634,Sub-national,2009,3326,135,183,Governance,Chile,Latin America & The Caribbean
634,Sub-national,2009,3327,141,183,Governance,Chile,Latin America & The Caribbean
635,National,2009,3328,145,180,Economic,Puerto Rico,Latin America & The Caribbean
635,National,2009,3329,115,181,Ecological,Puerto Rico,Latin America & The Caribbean
635,National,2009,3330,117,181,Ecological,Puerto Rico,Latin America & The Caribbean
635,National,2009,3331,128,182,Social/Cultural,Puerto Rico,Latin America & The Caribbean
635,National,2009,3332,147,182,Social/Cultural,Puerto Rico,Latin America & The Caribbean
635,National,2009,3333,141,183,Governance,Puerto Rico,Latin America & The Caribbean
635,National,2009,3334,142,183,Governance,Puerto Rico,Latin America & The Caribbean
638,Local,2007,3350,119,181,Ecological,Philippines,Asia & Oceania
638,Local,2007,3351,117,181,Ecological,Philippines,Asia & Oceania
638,Local,2007,3352,120,181,Ecological,Philippines,Asia & Oceania
642,National,2009,3368,146,181,Ecological,Estonia,Europe
643,National,2007,3369,117,181,Ecological,Peru,Latin America & The Caribbean
643,National,2007,3370,146,181,Ecological,Peru,Latin America & The Caribbean
644,Sub-national,2008,3371,121,181,Ecological,Mexico,Latin America & The Caribbean
644,Sub-national,2008,3372,147,182,Social/Cultural,Mexico,Latin America & The Caribbean
645,Local,2005,3373,117,181,Ecological,Brazil,Latin America & The Caribbean
645,Local,2005,3374,146,181,Ecological,Brazil,Latin America & The Caribbean
645,Local,2005,3375,128,182,Social/Cultural,Brazil,Latin America & The Caribbean
645,Local,2005,3376,141,183,Governance,Brazil,Latin America & The Caribbean
645,Local,2005,3377,141,183,Governance,Brazil,Latin America & The Caribbean
646,Local,2006,3378,121,181,Ecological,Trinidad and Tobago,Latin America & The Caribbean
646,Local,2006,3379,146,181,Ecological,Trinidad and Tobago,Latin America & The Caribbean
646,Local,2006,3380,141,183,Governance,Trinidad and Tobago,Latin America & The Caribbean
646,Local,2006,3381,141,183,Governance,Trinidad and Tobago,Latin America & The Caribbean
646,Local,2006,3382,140,183,Governance,Trinidad and Tobago,Latin America & The Caribbean
647,Local,2006,3383,115,181,Ecological,Colombia,Latin America & The Caribbean
647,Local,2006,3384,146,181,Ecological,Colombia,Latin America & The Caribbean
651,Local,2013,3397,102,180,Economic,Chile,Latin America & The Caribbean
651,Local,2013,3398,145,180,Economic,Chile,Latin America & The Caribbean
651,Local,2013,3399,117,181,Ecological,Chile,Latin America & The Caribbean
651,Local,2013,3400,123,182,Social/Cultural,Chile,Latin America & The Caribbean
651,Local,2013,3401,128,182,Social/Cultural,Chile,Latin America & The Caribbean
651,Local,2013,3402,128,182,Social/Cultural,Chile,Latin America & The Caribbean
651,Local,2013,3403,133,182,Social/Cultural,Chile,Latin America & The Caribbean
651,Local,2013,3404,147,182,Social/Cultural,Chile,Latin America & The Caribbean
651,Local,2013,3405,135,183,Governance,Chile,Latin America & The Caribbean
651,Local,2013,3406,137,183,Governance,Chile,Latin America & The Caribbean
651,Local,2013,3407,143,183,Governance,Chile,Latin America & The Caribbean
651,Local,2013,3408,141,183,Governance,Chile,Latin America & The Caribbean
651,Local,2013,3409,141,183,Governance,Chile,Latin America & The Caribbean
651,Local,2013,3410,142,183,Governance,Chile,Latin America & The Caribbean
651,Local,2013,3411,143,183,Governance,Chile,Latin America & The Caribbean
653,Local,2008,3417,146,181,Ecological,Colombia,Latin America & The Caribbean
653,Local,2008,3418,141,183,Governance,Colombia,Latin America & The Caribbean
654,Sub-national,2013,3419,135,183,Governance,Ecuador,Latin America & The Caribbean
654,Sub-national,2013,3420,137,183,Governance,Ecuador,Latin America & The Caribbean
654,Sub-national,2013,3421,141,183,Governance,Ecuador,Latin America & The Caribbean
654,Sub-national,2013,3422,141,183,Governance,Ecuador,Latin America & The Caribbean
654,Sub-national,2013,3423,142,183,Governance,Ecuador,Latin America & The Caribbean
654,Sub-national,2013,3424,143,183,Governance,Ecuador,Latin America & The Caribbean
655,Local,2013,3425,135,183,Governance,Chile,Latin America & The Caribbean
655,Local,2013,3426,141,183,Governance,Chile,Latin America & The Caribbean
656,Local,2013,3427,135,183,Governance,Chile,Latin America & The Caribbean
656,Local,2013,3428,141,183,Governance,Chile,Latin America & The Caribbean
656,Local,2013,3429,141,183,Governance,Chile,Latin America & The Caribbean
656,Local,2013,3430,142,183,Governance,Chile,Latin America & The Caribbean
656,Local,2013,3431,143,183,Governance,Chile,Latin America & The Caribbean
657,Local,2013,3432,135,183,Governance,Argentina,Latin America & The Caribbean
657,Local,2013,3433,141,183,Governance,Argentina,Latin America & The Caribbean
657,Local,2013,3434,141,183,Governance,Argentina,Latin America & The Caribbean
657,Local,2013,3435,142,183,Governance,Argentina,Latin America & The Caribbean
657,Local,2013,3436,143,183,Governance,Argentina,Latin America & The Caribbean
658,Sub-national,2013,3437,135,183,Governance,Mexico,Latin America & The Caribbean
658,Sub-national,2013,3438,141,183,Governance,Mexico,Latin America & The Caribbean
658,Sub-national,2013,3439,141,183,Governance,Mexico,Latin America & The Caribbean
658,Sub-national,2013,3440,142,183,Governance,Mexico,Latin America & The Caribbean
658,Sub-national,2013,3441,143,183,Governance,Mexico,Latin America & The Caribbean
659,Sub-national,2013,3442,135,183,Governance,Mexico,Latin America & The Caribbean
659,Sub-national,2013,3443,141,183,Governance,Mexico,Latin America & The Caribbean
659,Sub-national,2013,3444,141,183,Governance,Mexico,Latin America & The Caribbean
659,Sub-national,2013,3445,142,183,Governance,Mexico,Latin America & The Caribbean
659,Sub-national,2013,3446,143,183,Governance,Mexico,Latin America & The Caribbean
660,Local,2013,3447,135,183,Governance,Colombia,Latin America & The Caribbean
660,Local,2013,3448,137,183,Governance,Colombia,Latin America & The Caribbean
660,Local,2013,3449,141,183,Governance,Colombia,Latin America & The Caribbean
660,Local,2013,3450,141,183,Governance,Colombia,Latin America & The Caribbean
660,Local,2013,3451,142,183,Governance,Colombia,Latin America & The Caribbean
660,Local,2013,3452,143,183,Governance,Colombia,Latin America & The Caribbean
663,National,2000,3462,112,180,Economic,Estonia,Europe
663,National,2000,3463,105,180,Economic,Estonia,Europe
665,National,2008,3467,141,183,Governance,Sweden,Europe
668,Sub-national,2004,3473,120,181,Ecological,Philippines,Asia & Oceania
668,Sub-national,2004,3474,138,183,Governance,Philippines,Asia & Oceania
668,Sub-national,2004,3475,143,183,Governance,Philippines,Asia & Oceania
668,Sub-national,2004,3476,141,183,Governance,Philippines,Asia & Oceania
668,Sub-national,2004,3477,141,183,Governance,Philippines,Asia & Oceania
674,National,2003,3489,143,183,Governance,Sweden,Europe
675,National,1995,3490,127,182,Social/Cultural,Sweden,Europe
676,National,2013,3491,135,183,Governance,Peru,Latin America & The Caribbean
676,National,2013,3492,137,183,Governance,Peru,Latin America & The Caribbean
676,National,2013,3493,141,183,Governance,Peru,Latin America & The Caribbean
677,National,2013,3494,117,181,Ecological,Chile,Latin America & The Caribbean
677,National,2013,3495,146,181,Ecological,Chile,Latin America & The Caribbean
677,National,2013,3496,135,183,Governance,Chile,Latin America & The Caribbean
677,National,2013,3497,141,183,Governance,Chile,Latin America & The Caribbean
677,National,2013,3498,142,183,Governance,Chile,Latin America & The Caribbean
677,National,2013,3499,143,183,Governance,Chile,Latin America & The Caribbean
678,National,2003,3500,119,181,Ecological,Sweden,Europe
678,National,2003,3501,119,181,Ecological,Sweden,Europe
678,National,2003,3502,120,181,Ecological,Sweden,Europe
679,National,2013,3503,116,181,Ecological,Mexico,Latin America & The Caribbean
679,National,2013,3504,117,181,Ecological,Mexico,Latin America & The Caribbean
679,National,2013,3505,146,181,Ecological,Mexico,Latin America & The Caribbean
679,National,2013,3506,135,183,Governance,Mexico,Latin America & The Caribbean
679,National,2013,3507,141,183,Governance,Mexico,Latin America & The Caribbean
679,National,2013,3508,142,183,Governance,Mexico,Latin America & The Caribbean
679,National,2013,3509,143,183,Governance,Mexico,Latin America & The Caribbean
680,National,2013,3510,116,181,Ecological,Panama,Latin America & The Caribbean
680,National,2013,3511,117,181,Ecological,Panama,Latin America & The Caribbean
680,National,2013,3512,146,181,Ecological,Panama,Latin America & The Caribbean
680,National,2013,3513,128,182,Social/Cultural,Panama,Latin America & The Caribbean
680,National,2013,3514,128,182,Social/Cultural,Panama,Latin America & The Caribbean
680,National,2013,3515,135,183,Governance,Panama,Latin America & The Caribbean
680,National,2013,3516,141,183,Governance,Panama,Latin America & The Caribbean
680,National,2013,3517,141,183,Governance,Panama,Latin America & The Caribbean
680,National,2013,3519,143,183,Governance,Panama,Latin America & The Caribbean
681,Local,2005,3520,117,181,Ecological,Nigeria,Africa
681,Local,2005,3521,143,183,Governance,Nigeria,Africa
682,Regional,2005,3522,117,181,Ecological,0,#N/A
682,Regional,2005,3523,122,181,Ecological,0,#N/A
682,Regional,2005,3524,117,181,Ecological,0,#N/A
682,Regional,2005,3525,142,183,Governance,0,#N/A
682,Regional,2005,3526,143,183,Governance,0,#N/A
683,Sub-national,2004,3527,147,182,Social/Cultural,Nigeria,Africa
685,Sub-national,2009,3532,117,181,Ecological,Tanzania,Africa
685,Sub-national,2009,3533,121,181,Ecological,Tanzania,Africa
692,Local,1995,3547,105,180,Economic,Malaysia,Asia & Oceania
692,Local,1995,3548,128,182,Social/Cultural,Malaysia,Asia & Oceania
694,Regional,2011,3552,145,180,Economic,0,#N/A
694,Regional,2011,3553,119,181,Ecological,0,#N/A
694,Regional,2011,3554,128,182,Social/Cultural,0,#N/A
694,Regional,2011,3555,127,182,Social/Cultural,0,#N/A
697,National,2003,3560,105,180,Economic,Sweden,Europe
697,National,2003,3561,105,180,Economic,Sweden,Europe
698,National,1997,3562,123,182,Social/Cultural,Poland,Europe
698,National,1997,3563,133,182,Social/Cultural,Poland,Europe
698,National,1997,3564,138,183,Governance,Poland,Europe
698,National,1997,3565,143,183,Governance,Poland,Europe
699,Local,2013,3566,117,181,Ecological,Chile,Latin America & The Caribbean
699,Local,2013,3567,146,181,Ecological,Chile,Latin America & The Caribbean
700,Local,2012,3568,117,181,Ecological,Chile,Latin America & The Caribbean
701,Sub-national,2009,3570,117,181,Ecological,Mexico,Latin America & The Caribbean
701,Sub-national,2009,3571,146,181,Ecological,Mexico,Latin America & The Caribbean
702,Local,2005,3572,117,181,Ecological,Brazil,Latin America & The Caribbean
702,Local,2005,3573,146,181,Ecological,Brazil,Latin America & The Caribbean
703,National,2003,3574,116,181,Ecological,Barbados,Latin America & The Caribbean
703,National,2003,3575,117,181,Ecological,Barbados,Latin America & The Caribbean
703,National,2003,3576,128,182,Social/Cultural,Barbados,Latin America & The Caribbean
703,National,2003,3577,141,183,Governance,Barbados,Latin America & The Caribbean
703,National,2003,3578,141,183,Governance,Barbados,Latin America & The Caribbean
703,National,2003,3579,142,183,Governance,Barbados,Latin America & The Caribbean
703,National,2003,3580,143,183,Governance,Barbados,Latin America & The Caribbean
707,Local,2009,3592,115,181,Ecological,Brazil,Latin America & The Caribbean
707,Local,2009,3593,123,182,Social/Cultural,Brazil,Latin America & The Caribbean
707,Local,2009,3594,128,182,Social/Cultural,Brazil,Latin America & The Caribbean
707,Local,2009,3595,128,182,Social/Cultural,Brazil,Latin America & The Caribbean
707,Local,2009,3596,127,182,Social/Cultural,Brazil,Latin America & The Caribbean
707,Local,2009,3597,133,182,Social/Cultural,Brazil,Latin America & The Caribbean
707,Local,2009,3598,135,183,Governance,Brazil,Latin America & The Caribbean
707,Local,2009,3599,141,183,Governance,Brazil,Latin America & The Caribbean
707,Local,2009,3600,141,183,Governance,Brazil,Latin America & The Caribbean
707,Local,2009,3601,142,183,Governance,Brazil,Latin America & The Caribbean
707,Local,2009,3602,143,183,Governance,Brazil,Latin America & The Caribbean
708,Local,2004,3603,102,180,Economic,Colombia,Latin America & The Caribbean
708,Local,2004,3604,117,181,Ecological,Colombia,Latin America & The Caribbean
708,Local,2004,3605,146,181,Ecological,Colombia,Latin America & The Caribbean
708,Local,2004,3606,128,182,Social/Cultural,Colombia,Latin America & The Caribbean
708,Local,2004,3607,127,182,Social/Cultural,Colombia,Latin America & The Caribbean
710,National,2005,3610,146,181,Ecological,Finland,Europe
712,Local,2002,3613,141,183,Governance,Estonia,Europe
712,Local,2002,3614,142,183,Governance,Estonia,Europe
714,Local,2009,3619,146,181,Ecological,Costa Rica,Latin America & The Caribbean
715,Sub-national,2013,3620,146,181,Ecological,Costa Rica,Latin America & The Caribbean
716,Sub-national,2009,3621,146,181,Ecological,Costa Rica,Latin America & The Caribbean
717,Local,2012,3622,124,182,Social/Cultural,Brazil,Latin America & The Caribbean
717,Local,2012,3623,128,182,Social/Cultural,Brazil,Latin America & The Caribbean
718,Local,2006,3624,146,181,Ecological,Brazil,Latin America & The Caribbean
719,Local,2011,3625,146,181,Ecological,Brazil,Latin America & The Caribbean
720,Sub-national,1998,3626,102,180,Economic,Mexico,Latin America & The Caribbean
720,Sub-national,1998,3627,117,181,Ecological,Mexico,Latin America & The Caribbean
720,Sub-national,1998,3628,128,182,Social/Cultural,Mexico,Latin America & The Caribbean
721,National,2011,3629,120,181,Ecological,Costa Rica,Latin America & The Caribbean
721,National,2011,3630,146,181,Ecological,Costa Rica,Latin America & The Caribbean
722,Local,2010,3631,146,181,Ecological,Venezuela,Latin America & The Caribbean
727,Sub-national,2000,3643,141,183,Governance,Norway,Europe
729,Local,1996,3652,122,181,Ecological,South Africa,Africa
729,Local,1996,3653,117,181,Ecological,South Africa,Africa
731,Local,2006,3658,146,181,Ecological,South Africa,Africa
732,Local,2011,3659,146,181,Ecological,Peru,Latin America & The Caribbean
734,National,2001,3663,112,180,Economic,South Africa,Africa
734,National,2001,3664,117,181,Ecological,South Africa,Africa
734,National,2001,3665,142,183,Governance,South Africa,Africa
734,National,2001,3666,143,183,Governance,South Africa,Africa
735,National,1999,3667,112,180,Economic,South Africa,Africa
735,National,1999,3668,117,181,Ecological,South Africa,Africa
