issf_core_id,category,,year,country
511,Ecological,Sub-national,2011,Kenya
511,Social/Cultural,Sub-national,2011,Kenya
511,Social/Cultural,Sub-national,2011,Kenya
511,Social/Cultural,Sub-national,2011,Kenya
515,Economic,Sub-national,2011,Brazil
515,Ecological,Sub-national,2011,Brazil
515,Ecological,Sub-national,2011,Brazil
515,Ecological,Sub-national,2011,Brazil
515,Social/Cultural,Sub-national,2011,Brazil
515,Social/Cultural,Sub-national,2011,Brazil
515,Social/Cultural,Sub-national,2011,Brazil
515,Governance,Sub-national,2011,Brazil
515,Governance,Sub-national,2011,Brazil
515,Governance,Sub-national,2011,Brazil
515,Governance,Sub-national,2011,Brazil
515,Governance,Sub-national,2011,Brazil
515,Governance,Sub-national,2011,Brazil
519,Economic,Sub-national,2011,Portugal
519,Economic,Sub-national,2011,Portugal
519,Ecological,Sub-national,2011,Portugal
519,Governance,Sub-national,2011,Portugal
540,Economic,Local,2011,Grenada
540,Economic,Local,2011,Grenada
540,Ecological,Local,2011,Grenada
540,Social/Cultural,Local,2011,Grenada
540,Social/Cultural,Local,2011,Grenada
540,Social/Cultural,Local,2011,Grenada
540,Social/Cultural,Local,2011,Grenada
540,Social/Cultural,Local,2011,Grenada
540,Governance,Local,2011,Grenada
565,Economic,Local,2011,Chile
565,Ecological,Local,2011,Chile
565,Ecological,Local,2011,Chile
565,Ecological,Local,2011,Chile
565,Ecological,Local,2011,Chile
565,Social/Cultural,Local,2011,Chile
565,Social/Cultural,Local,2011,Chile
565,Social/Cultural,Local,2011,Chile
565,Governance,Local,2011,Chile
565,Governance,Local,2011,Chile
577,Ecological,Local,2011,Mexico
577,Ecological,Local,2011,Mexico
580,Economic,National,2011,South Africa
580,Social/Cultural,National,2011,South Africa
580,Social/Cultural,National,2011,South Africa
580,Social/Cultural,National,2011,South Africa
580,Governance,National,2011,South Africa
580,Governance,National,2011,South Africa
580,Governance,National,2011,South Africa
592,Social/Cultural,Sub-national,2011,Mexico
592,Social/Cultural,Sub-national,2011,Mexico
600,Ecological,National,2011,South Africa
600,Social/Cultural,National,2011,South Africa
600,Governance,National,2011,South Africa
600,Governance,National,2011,South Africa
600,Governance,National,2011,South Africa
621,Economic,National,2011,Argentina
621,Ecological,National,2011,Argentina
621,Social/Cultural,National,2011,Argentina
621,Social/Cultural,National,2011,Argentina
621,Social/Cultural,National,2011,Argentina
621,Social/Cultural,National,2011,Argentina
621,Social/Cultural,National,2011,Argentina
621,Governance,National,2011,Argentina
621,Governance,National,2011,Argentina
621,Governance,National,2011,Argentina
621,Governance,National,2011,Argentina
621,Governance,National,2011,Argentina
621,Governance,National,2011,Argentina
622,Economic,National,2011,Cuba
622,Ecological,National,2011,Cuba
622,Ecological,National,2011,Cuba
622,Social/Cultural,National,2011,Cuba
622,Social/Cultural,National,2011,Cuba
622,Social/Cultural,National,2011,Cuba
622,Social/Cultural,National,2011,Cuba
622,Social/Cultural,National,2011,Cuba
622,Governance,National,2011,Cuba
622,Governance,National,2011,Cuba
622,Governance,National,2011,Cuba
622,Governance,National,2011,Cuba
622,Governance,National,2011,Cuba
650,Ecological,Sub-national,2011,Philippines
650,Social/Cultural,Sub-national,2011,Philippines
650,Governance,Sub-national,2011,Philippines
693,Economic,Sub-national,2011,Malaysia
693,Economic,Sub-national,2011,Malaysia
693,Social/Cultural,Sub-national,2011,Malaysia
719,Ecological,Local,2011,Brazil
721,Ecological,National,2011,Costa Rica
721,Ecological,National,2011,Costa Rica
732,Ecological,Local,2011,Peru
788,Ecological,Sub-national,2011,Finland
788,Social/Cultural,Sub-national,2011,Finland
788,Governance,Sub-national,2011,Finland
798,Governance,National,2011,Norway
808,Ecological,National,2011,Croatia
808,Ecological,National,2011,Croatia
808,Governance,National,2011,Croatia
809,Ecological,National,2011,Croatia
809,Ecological,National,2011,Croatia
809,Governance,National,2011,Croatia
809,Governance,National,2011,Croatia
809,Governance,National,2011,Croatia
809,Governance,National,2011,Croatia
811,Economic,National,2011,Barbados
811,Economic,National,2011,Barbados
811,Economic,National,2011,Barbados
811,Ecological,National,2011,Barbados
811,Ecological,National,2011,Barbados
811,Ecological,National,2011,Barbados
811,Ecological,National,2011,Barbados
811,Social/Cultural,National,2011,Barbados
811,Social/Cultural,National,2011,Barbados
811,Social/Cultural,National,2011,Barbados
811,Governance,National,2011,Barbados
811,Governance,National,2011,Barbados
811,Governance,National,2011,Barbados
811,Governance,National,2011,Barbados
811,Governance,National,2011,Barbados
811,Governance,National,2011,Barbados
813,Economic,National,2011,Brazil
813,Economic,National,2011,Brazil
813,Ecological,National,2011,Brazil
813,Ecological,National,2011,Brazil
813,Ecological,National,2011,Brazil
813,Ecological,National,2011,Brazil
813,Ecological,National,2011,Brazil
813,Social/Cultural,National,2011,Brazil
813,Social/Cultural,National,2011,Brazil
813,Social/Cultural,National,2011,Brazil
813,Social/Cultural,National,2011,Brazil
813,Social/Cultural,National,2011,Brazil
813,Governance,National,2011,Brazil
813,Governance,National,2011,Brazil
813,Governance,National,2011,Brazil
813,Governance,National,2011,Brazil
813,Governance,National,2011,Brazil
813,Governance,National,2011,Brazil
813,Governance,National,2011,Brazil
813,Governance,National,2011,Brazil
813,Governance,National,2011,Brazil
814,Ecological,Local,2011,Colombia
814,Ecological,Local,2011,Colombia
814,Social/Cultural,Local,2011,Colombia
814,Social/Cultural,Local,2011,Colombia
814,Social/Cultural,Local,2011,Colombia
814,Social/Cultural,Local,2011,Colombia
814,Governance,Local,2011,Colombia
814,Governance,Local,2011,Colombia
814,Governance,Local,2011,Colombia
814,Governance,Local,2011,Colombia
814,Governance,Local,2011,Colombia
816,Economic,National,2011,Costa Rica
816,Economic,National,2011,Costa Rica
816,Ecological,National,2011,Costa Rica
816,Social/Cultural,National,2011,Costa Rica
816,Social/Cultural,National,2011,Costa Rica
816,Social/Cultural,National,2011,Costa Rica
816,Governance,National,2011,Costa Rica
816,Governance,National,2011,Costa Rica
816,Governance,National,2011,Costa Rica
817,Ecological,National,2011,Dominican Republic
817,Ecological,National,2011,Dominican Republic
817,Ecological,National,2011,Dominican Republic
817,Social/Cultural,National,2011,Dominican Republic
817,Social/Cultural,National,2011,Dominican Republic
817,Governance,National,2011,Dominican Republic
817,Governance,National,2011,Dominican Republic
821,Economic,National,2011,Grenada
821,Ecological,National,2011,Grenada
821,Social/Cultural,National,2011,Grenada
821,Governance,National,2011,Grenada
821,Governance,National,2011,Grenada
821,Governance,National,2011,Grenada
821,Governance,National,2011,Grenada
821,Governance,National,2011,Grenada
823,Economic,National,2011,Mexico
823,Economic,National,2011,Mexico
823,Economic,National,2011,Mexico
823,Ecological,National,2011,Mexico
823,Ecological,National,2011,Mexico
823,Ecological,National,2011,Mexico
823,Ecological,National,2011,Mexico
823,Social/Cultural,National,2011,Mexico
823,Social/Cultural,National,2011,Mexico
823,Social/Cultural,National,2011,Mexico
823,Social/Cultural,National,2011,Mexico
823,Governance,National,2011,Mexico
823,Governance,National,2011,Mexico
823,Governance,National,2011,Mexico
823,Governance,National,2011,Mexico
823,Governance,National,2011,Mexico
823,Governance,National,2011,Mexico
823,Governance,National,2011,Mexico
824,Economic,National,2011,Puerto Rico
824,Ecological,National,2011,Puerto Rico
824,Ecological,National,2011,Puerto Rico
824,Social/Cultural,National,2011,Puerto Rico
824,Social/Cultural,National,2011,Puerto Rico
824,Social/Cultural,National,2011,Puerto Rico
824,Social/Cultural,National,2011,Puerto Rico
824,Governance,National,2011,Puerto Rico
824,Governance,National,2011,Puerto Rico
824,Governance,National,2011,Puerto Rico
824,Governance,National,2011,Puerto Rico
824,Governance,National,2011,Puerto Rico
824,Governance,National,2011,Puerto Rico
825,Economic,National,2011,Trinidad and Tobago
825,Ecological,National,2011,Trinidad and Tobago
825,Ecological,National,2011,Trinidad and Tobago
825,Ecological,National,2011,Trinidad and Tobago
825,Ecological,National,2011,Trinidad and Tobago
825,Ecological,National,2011,Trinidad and Tobago
825,Social/Cultural,National,2011,Trinidad and Tobago
825,Social/Cultural,National,2011,Trinidad and Tobago
825,Social/Cultural,National,2011,Trinidad and Tobago
825,Governance,National,2011,Trinidad and Tobago
825,Governance,National,2011,Trinidad and Tobago
825,Governance,National,2011,Trinidad and Tobago
825,Governance,National,2011,Trinidad and Tobago
825,Governance,National,2011,Trinidad and Tobago
825,Governance,National,2011,Trinidad and Tobago
826,Economic,National,2011,Uruguay
826,Economic,National,2011,Uruguay
826,Ecological,National,2011,Uruguay
826,Ecological,National,2011,Uruguay
826,Governance,National,2011,Uruguay
826,Governance,National,2011,Uruguay
826,Governance,National,2011,Uruguay
826,Governance,National,2011,Uruguay
839,Ecological,National,2011,Equatorial Guinea
839,Ecological,National,2011,Equatorial Guinea
839,Ecological,National,2011,Equatorial Guinea
839,Ecological,National,2011,Equatorial Guinea
839,Ecological,National,2011,Equatorial Guinea
839,Governance,National,2011,Equatorial Guinea
839,Governance,National,2011,Equatorial Guinea
912,Ecological,National,2011,Romania
912,Social/Cultural,National,2011,Romania
912,Governance,National,2011,Romania
943,Ecological,Local,2011,Italy
943,Governance,Local,2011,Italy
943,Governance,Local,2011,Italy
977,Ecological,National,2011,Angola
977,Ecological,National,2011,Angola
977,Ecological,National,2011,Angola
977,Ecological,National,2011,Angola
978,Governance,Local,2011,Kenya
978,Governance,Local,2011,Kenya
978,Governance,Local,2011,Kenya
1007,Economic,Local,2011,Democratic People's Republic of Korea
1007,Economic,Local,2011,Democratic People's Republic of Korea
1007,Social/Cultural,Local,2011,Democratic People's Republic of Korea
1007,Social/Cultural,Local,2011,Democratic People's Republic of Korea
1007,Governance,Local,2011,Democratic People's Republic of Korea
1007,Governance,Local,2011,Democratic People's Republic of Korea
1027,Economic,Sub-national,2011,India
1027,Ecological,Sub-national,2011,India
1027,Social/Cultural,Sub-national,2011,India
1027,Social/Cultural,Sub-national,2011,India
1027,Governance,Sub-national,2011,India
2553,Ecological,National,2011,Ecuador
2553,Ecological,National,2011,Ecuador
2553,Social/Cultural,National,2011,Ecuador
3776,Economic,Local,2011,Mexico
3776,Economic,Local,2011,Mexico
3776,Ecological,Local,2011,Mexico
3776,Ecological,Local,2011,Mexico
3776,Social/Cultural,Local,2011,Mexico
3776,Social/Cultural,Local,2011,Mexico
3776,Governance,Local,2011,Mexico
3827,Economic,Local,2011,Portugal
3827,Economic,Local,2011,Portugal
3827,Economic,Local,2011,Portugal
3827,Economic,Local,2011,Portugal
3827,Economic,Local,2011,Portugal
3827,Economic,Local,2011,Portugal
3827,Economic,Local,2011,Portugal
3827,Ecological,Local,2011,Portugal
3827,Ecological,Local,2011,Portugal
3827,Ecological,Local,2011,Portugal
3827,Ecological,Local,2011,Portugal
3827,Social/Cultural,Local,2011,Portugal
3827,Social/Cultural,Local,2011,Portugal
3827,Social/Cultural,Local,2011,Portugal
3827,Social/Cultural,Local,2011,Portugal
3827,Governance,Local,2011,Portugal
3827,Governance,Local,2011,Portugal
3827,Governance,Local,2011,Portugal
3827,Governance,Local,2011,Portugal
12,Governance,Sub-national,2012,Spain
12,Governance,Sub-national,2012,Spain
12,Governance,Sub-national,2012,Spain
76,Ecological,Sub-national,2012,Italy
76,Ecological,Sub-national,2012,Italy
76,Ecological,Sub-national,2012,Italy
76,Ecological,Sub-national,2012,Italy
76,Social/Cultural,Sub-national,2012,Italy
76,Social/Cultural,Sub-national,2012,Italy
108,Governance,Sub-national,2012,United States of America
108,Governance,Sub-national,2012,United States of America
108,Governance,Sub-national,2012,United States of America
129,Ecological,National,2012,Senegal
129,Social/Cultural,National,2012,Senegal
129,Social/Cultural,National,2012,Senegal
129,Governance,National,2012,Senegal
129,Governance,National,2012,Senegal
135,Social/Cultural,Sub-national,2012,United States of America
135,Social/Cultural,Sub-national,2012,United States of America
135,Social/Cultural,Sub-national,2012,United States of America
135,Governance,Sub-national,2012,United States of America
167,Social/Cultural,National,2012,South Africa
167,Governance,National,2012,South Africa
167,Governance,National,2012,South Africa
177,Ecological,Sub-national,2012,Mozambique
177,Ecological,Sub-national,2012,Mozambique
177,Ecological,Sub-national,2012,Mozambique
181,Economic,Local,2012,Colombia
181,Economic,Local,2012,Colombia
181,Ecological,Local,2012,Colombia
181,Social/Cultural,Local,2012,Colombia
208,Ecological,National,2012,South Africa
208,Ecological,National,2012,South Africa
208,Governance,National,2012,South Africa
208,Governance,National,2012,South Africa
211,Economic,Sub-national,2012,Canada
211,Governance,Sub-national,2012,Canada
211,Governance,Sub-national,2012,Canada
214,Ecological,Sub-national,2012,Canada
214,Ecological,Sub-national,2012,Canada
214,Ecological,Sub-national,2012,Canada
232,Ecological,National,2012,Senegal
232,Social/Cultural,National,2012,Senegal
232,Social/Cultural,National,2012,Senegal
232,Social/Cultural,National,2012,Senegal
232,Social/Cultural,National,2012,Senegal
232,Social/Cultural,National,2012,Senegal
232,Social/Cultural,National,2012,Senegal
244,Ecological,Local,2012,United States of America
244,Ecological,Local,2012,United States of America
244,Ecological,Local,2012,United States of America
244,Governance,Local,2012,United States of America
269,Social/Cultural,Local,2012,United States of America
269,Social/Cultural,Local,2012,United States of America
269,Social/Cultural,Local,2012,United States of America
269,Social/Cultural,Local,2012,United States of America
269,Social/Cultural,Local,2012,United States of America
269,Social/Cultural,Local,2012,United States of America
278,Ecological,Sub-national,2012,Virgin Islands (U.S.)
278,Ecological,Sub-national,2012,Virgin Islands (U.S.)
278,Social/Cultural,Sub-national,2012,Virgin Islands (U.S.)
278,Governance,Sub-national,2012,Virgin Islands (U.S.)
278,Governance,Sub-national,2012,Virgin Islands (U.S.)
278,Governance,Sub-national,2012,Virgin Islands (U.S.)
278,Governance,Sub-national,2012,Virgin Islands (U.S.)
278,Governance,Sub-national,2012,Virgin Islands (U.S.)
300,Social/Cultural,Sub-national,2012,Cambodia
300,Social/Cultural,Sub-national,2012,Cambodia
300,Social/Cultural,Sub-national,2012,Cambodia
300,Governance,Sub-national,2012,Cambodia
300,Governance,Sub-national,2012,Cambodia
308,Economic,Local,2012,Uruguay
